,Time,User,Key/Agent,Message
95,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] reserve setup_data: [mem 0x000000007a3d3000-0x000000007a3fcfff] reserved\n'
96,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] reserve setup_data: [mem 0x000000007a3fd000-0x000000007a45efff] usable\n'
97,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] reserve setup_data: [mem 0x000000007a45f000-0x000000007ac0efff] reserved\n'
98,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] reserve setup_data: [mem 0x000000007ac0f000-0x0000000086c25fff] usable\n'
99,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] reserve setup_data: [mem 0x0000000086c26000-0x000000008763dfff] reserved\n'
100,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] reserve setup_data: [mem 0x000000008763e000-0x0000000087f98fff] ACPI NVS\n'
101,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] reserve setup_data: [mem 0x0000000087f99000-0x0000000087ffdfff] ACPI data\n'
102,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] reserve setup_data: [mem 0x0000000087ffe000-0x0000000087ffefff] usable\n'
103,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] reserve setup_data: [mem 0x0000000088000000-0x00000000880fffff] reserved\n'
104,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] reserve setup_data: [mem 0x00000000e0000000-0x00000000efffffff] reserved\n'
105,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] reserve setup_data: [mem 0x00000000fe000000-0x00000000fe010fff] reserved\n'
106,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] reserve setup_data: [mem 0x00000000fec00000-0x00000000fec00fff] reserved\n'
107,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] reserve setup_data: [mem 0x00000000fee00000-0x00000000fee00fff] reserved\n'
108,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] reserve setup_data: [mem 0x00000000ff000000-0x00000000ffffffff] reserved\n'
109,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] reserve setup_data: [mem 0x0000000100000000-0x0000000272ffffff] usable\n'
110,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] efi: EFI v2.40 by American Megatrends\n'
111,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] efi:  ACPI=0x87fd6000  ACPI 2.0=0x87fd6000  SMBIOS=0xf0000  ESRT=0x86ffd598  TPMEventLog=0x7826f018 \n'
112,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] secureboot: Secure boot disabled\n'
113,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] SMBIOS 2.8 present.\n'
114,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,"' [    0.000000] DMI: Dell Inc. Inspiron 5559/06CMH7, BIOS 1.7.0 05/10/2019\n'"
115,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.000000] tsc: Detected 2400.000 MHz processor\n'
116,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001528] e820: update [mem 0x00000000-0x00000fff] usable ==> reserved\n'
117,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001529] e820: remove [mem 0x000a0000-0x000fffff] usable\n'
118,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001535] last_pfn = 0x273000 max_arch_pfn = 0x400000000\n'
119,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001544] MTRR default type: write-back\n'
120,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001545] MTRR fixed ranges enabled:\n'
121,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001546]   00000-9FFFF write-back\n'
122,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001546]   A0000-BFFFF uncachable\n'
123,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001547]   C0000-FFFFF write-protect\n'
124,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001548] MTRR variable ranges enabled:\n'
125,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001549]   0 base 00C0000000 mask 7FC0000000 uncachable\n'
126,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001550]   1 base 00A0000000 mask 7FE0000000 uncachable\n'
127,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001551]   2 base 0090000000 mask 7FF0000000 uncachable\n'
128,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001551]   3 base 008C000000 mask 7FFC000000 uncachable\n'
129,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001552]   4 base 008A000000 mask 7FFE000000 uncachable\n'
130,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001552]   5 base 0089800000 mask 7FFF800000 uncachable\n'
131,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001553]   6 disabled\n'
132,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001553]   7 disabled\n'
133,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001554]   8 disabled\n'
134,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.001554]   9 disabled\n'
135,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.002031] x86/PAT: Configuration [0-7]: WB  WC  UC- UC  WB  WP  UC- WT  \n'
136,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.002627] last_pfn = 0x87fff max_arch_pfn = 0x400000000\n'
137,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010012] esrt: Reserving ESRT space from 0x0000000086ffd598 to 0x0000000086ffd5d0.\n'
138,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010018] check: Scanning 1 areas for low memory corruption\n'
139,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010022] Using GB pages for direct mapping\n'
140,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,"' [    0.010024] BRK [0x105601000, 0x105601fff] PGTABLE\n'"
141,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,"' [    0.010025] BRK [0x105602000, 0x105602fff] PGTABLE\n'"
142,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,"' [    0.010026] BRK [0x105603000, 0x105603fff] PGTABLE\n'"
143,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,"' [    0.010079] BRK [0x105604000, 0x105604fff] PGTABLE\n'"
144,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,"' [    0.010080] BRK [0x105605000, 0x105605fff] PGTABLE\n'"
145,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,"' [    0.010285] BRK [0x105606000, 0x105606fff] PGTABLE\n'"
146,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,"' [    0.010331] BRK [0x105607000, 0x105607fff] PGTABLE\n'"
147,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,"' [    0.010378] BRK [0x105608000, 0x105608fff] PGTABLE\n'"
148,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,"' [    0.010449] BRK [0x105609000, 0x105609fff] PGTABLE\n'"
149,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,"' [    0.010490] BRK [0x10560a000, 0x10560afff] PGTABLE\n'"
150,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,"' [    0.010563] BRK [0x10560b000, 0x10560bfff] PGTABLE\n'"
151,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,"' [    0.010670] BRK [0x10560c000, 0x10560cfff] PGTABLE\n'"
152,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010783] RAMDISK: [mem 0x3d251000-0x3fffdfff]\n'
153,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010792] ACPI: Early table checksum verification disabled\n'
154,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010794] ACPI: RSDP 0x0000000087FD6000 000024 (v02 DELL  )\n'
155,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010798] ACPI: XSDT 0x0000000087FD60B0 0000E4 (v01 DELL   CBX3     01072009 AMI  00010013)\n'
156,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010803] ACPI: FACP 0x0000000087FF3C78 00010C (v05 DELL   CBX3     01072009 AMI  00010013)\n'
157,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010807] ACPI: DSDT 0x0000000087FD6228 01DA4C (v02 DELL   CBX3     01072009 INTL 20120913)\n'
158,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010810] ACPI: FACS 0x0000000087F97F80 000040\n'
159,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010812] ACPI: APIC 0x0000000087FF3D88 000084 (v03 DELL   CBX3     01072009 AMI  00010013)\n'
160,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010815] ACPI: FPDT 0x0000000087FF3E10 000044 (v01 DELL   CBX3     01072009 AMI  00010013)\n'
161,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010817] ACPI: FIDT 0x0000000087FF3E58 00009C (v01 DELL   CBX3     01072009 AMI  00010013)\n'
162,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010820] ACPI: MCFG 0x0000000087FF3EF8 00003C (v01 DELL   CBX3     01072009 MSFT 00000097)\n'
163,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010822] ACPI: HPET 0x0000000087FF3F38 000038 (v01 DELL   CBX3     01072009 AMI. 0005000B)\n'
164,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010825] ACPI: SSDT 0x0000000087FF3F70 000315 (v01 SataRe SataTabl 00001000 INTL 20120913)\n'
165,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010827] ACPI: LPIT 0x0000000087FF4288 000094 (v01 INTEL  SKL-ULT  00000000 MSFT 0000005F)\n'
166,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010830] ACPI: SSDT 0x0000000087FF4320 000248 (v02 INTEL  sensrhub 00000000 INTL 20120913)\n'
167,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010832] ACPI: SSDT 0x0000000087FF4568 002BAE (v02 INTEL  PtidDevc 00001000 INTL 20120913)\n'
168,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010835] ACPI: SSDT 0x0000000087FF7118 000C45 (v02 INTEL  Ther_Rvp 00001000 INTL 20120913)\n'
169,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010837] ACPI: DBGP 0x0000000087FF7D60 000034 (v01 INTEL           00000000 MSFT 0000005F)\n'
170,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010840] ACPI: DBG2 0x0000000087FF7D98 000054 (v00 INTEL           00000000 MSFT 0000005F)\n'
171,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010842] ACPI: SSDT 0x0000000087FF7DF0 000740 (v02 INTEL  xh_rvp07 00000000 INTL 20120913)\n'
172,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010845] ACPI: BOOT 0x0000000087FF8530 000028 (v01 DELL   CBX3     01072009 AMI  00010013)\n'
173,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010847] ACPI: SSDT 0x0000000087FF8558 003531 (v02 SaSsdt SaSsdt   00003000 INTL 20120913)\n'
174,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010850] ACPI: UEFI 0x0000000087FFBA90 000042 (v01                 00000000      00000000)\n'
175,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010852] ACPI: SSDT 0x0000000087FFBAD8 000E58 (v02 CpuRef CpuSsdt  00003000 INTL 20120913)\n'
176,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010855] ACPI: MSDM 0x0000000087FFC930 000055 (v03 DELL   CBX3     06222004 AMI  00010013)\n'
177,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010857] ACPI: SLIC 0x0000000087FFC988 000176 (v03 DELL   CBX3     01072009 MSFT 00010013)\n'
178,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010860] ACPI: BGRT 0x0000000087FFCB00 000038 (v00                 01072009 AMI  00010013)\n'
179,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010862] ACPI: DMAR 0x0000000087FFCB38 0000F0 (v01 INTEL  SKL      00000001 INTL 00000001)\n'
180,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010865] ACPI: TPM2 0x0000000087FFCC28 000034 (v03        Tpm2Tabl 00000001 AMI  00000000)\n'
181,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010867] ACPI: ASF! 0x0000000087FFCC60 0000A5 (v32 INTEL   HCG     00000001 TFSM 000F4240)\n'
182,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.010875] ACPI: Local APIC address 0xfee00000\n'
183,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.011048] No NUMA configuration found\n'
184,2020-05-24 10:43:44,shukrithis-ubuntu,kernel,' [    0.011049] Faking a node at [mem 0x0000000000000000-0x0000000272ffffff]\n'
